duration,num_actors,avg_width,avg_height,regions_in_event,type
105,1,37.89622641509434,27.952830188679247,1086,vehicle_stopping
79,1,104.5625,75.4625,1081,vehicle_stopping
80,1,102.1851851851852,79.14814814814815,938,vehicle_stopping
99,1,122.53,109.98,1056,vehicle_stopping
78,1,102.21518987341771,76.18987341772151,1107,vehicle_stopping
100,1,99.009900990099,79.4950495049505,1117,vehicle_stopping
57,1,104.77586206896552,77.5,746,vehicle_stopping
76,1,107.6103896103896,88.8961038961039,961,vehicle_stopping
106,1,195.6448598130841,79.07476635514018,1164,vehicle_turning_right
713,1,23.5,46.02240896358544,7342,activity_running
581,1,15.240549828178692,29.439862542955325,6465,activity_walking
173,1,12.0,26.344827586206897,2225,activity_walking
142,1,12.895104895104897,19.83916083916084,1838,activity_walking
96,1,180.90721649484536,85.0721649484536,1052,vehicle_turning_left
179,1,167.78333333333333,97.4,2101,vehicle_moving
310,1,95.97427652733118,67.09003215434083,3575,vehicle_moving
131,1,42.16666666666666,30.5,1721,vehicle_moving
450,1,127.93348115299337,72.74279379157429,5007,vehicle_moving
127,1,88.09375,55.7265625,1481,vehicle_moving
78,1,209.9873417721519,177.126582278481,989,vehicle_moving
141,1,105.51408450704226,77.54929577464789,1851,vehicle_moving
924,2,20.54,48.25675675675676,24126,Talking
379,2,51.18289473684211,26.24868421052632,8893,Interacts
50,2,16.176470588235293,34.0,1070,Interacts
35,2,14.805555555555555,34.0,756,Interacts
197,2,15.343434343434344,34.398989898989896,4196,Interacts
56,2,14.070175438596491,34.5,1348,Interacts
155,2,14.48397435897436,34.5,3418,Interacts
114,2,15.004347826086956,34.5,2404,Interacts
42,2,15.0,34.5,903,Interacts
524,2,14.713333333333331,34.5,11183,Interacts
45,2,15.0,34.5,1009,Interacts
1125,2,12.484014209591477,28.0,27357,Interacts
115,2,15.219827586206897,34.5,2663,Interacts
104,2,16.023809523809526,33.44761904761905,2212,Interacts
842,2,12.104982206405694,27.800711743772244,19243,Interacts
46,2,15.5,34.5,1114,Interacts
148,2,15.28523489932886,34.5,3543,Interacts
90,2,15.0,34.5,2156,Interacts
1557,2,13.274069319640564,27.752567394094992,34833,Interacts
421,2,14.898104265402845,34.5,10963,Interacts
34,2,14.5,34.5,941,Interacts
562,2,14.683836589698046,34.96092362344583,15299,Interacts
779,2,12.771153846153846,27.8025641025641,20677,Interacts
27,2,56.5,76.5,713,Interacts
150,2,56.32450331125828,72.5,3591,Interacts
480,2,54.54885654885655,73.4074844074844,12947,Interacts
488,2,54.54498977505112,73.40184049079754,13162,Interacts
89,2,55.12777777777778,71.1,2404,Interacts
70,2,56.33098591549296,72.0,1882,Interacts
42,2,55.41860465116279,73.0813953488372,1230,Interacts
88,2,55.20786516853933,70.76404494382022,2461,Interacts
89,2,56.43333333333333,76.52777777777777,2635,Interacts
320,2,15.098591549295774,19.302034428794997,9112,Riding
370,2,28.471167369901547,41.50070323488045,9969,Riding
420,2,34.006273525721454,48.3249686323714,9836,Riding
129,2,40.077319587628864,46.55670103092783,3022,Riding
362,2,23.795714285714286,42.59,8591,Riding
73,2,72.76351351351352,45.0,2043,Open_Trunk
51,2,73.5673076923077,45.91346153846154,1258,Closing_Trunk
461,2,73.03030303030303,44.451298701298704,11660,Unloading
45,2,51.80434782608695,25.83695652173913,1044,Exiting
87,2,49.326530612244895,39.12244897959184,2270,Exiting
176,2,44.0,35.14124293785311,3716,Exiting
91,2,71.40760869565217,38.66304347826087,2551,Exiting
70,2,74.22137404580153,40.02290076335878,1683,Exiting
182,2,51.06830601092896,25.057377049180328,4298,Entering
72,2,72.37671232876713,40.54109589041096,2027,Entering
45,2,70.16304347826087,40.45652173913044,1174,Entering
69,2,59.07692307692308,37.06593406593407,1470,Opening
60,2,43.28688524590164,31.57377049180328,1560,Opening
61,2,73.59677419354838,46.5,1643,Opening
35,2,69.97222222222223,35.5,992,Opening
34,2,78.69491525423729,38.67796610169491,824,Opening
43,2,44.0,35.53409090909091,1127,Closing
47,2,46.0,40.53125,1056,Closing
27,2,70.71428571428571,35.517857142857146,804,Closing
36,2,78.55555555555556,34.55555555555556,938,Closing
41,2,73.0,47.0,1021,Closing
21,2,21.522727272727277,54.36363636363637,606,PickUp
38,2,14.294871794871796,49.15384615384615,1009,SetDown
99,2,19.00990099009901,60.20792079207921,2380,SetDown
68,1,117.92753623188406,100.66666666666669,1781,vehicle_starting
34,1,119.22857142857144,84.68571428571428,733,vehicle_starting
85,1,156.19767441860466,136.52325581395348,2064,vehicle_starting
46,1,112.36170212765956,86.40425531914893,1196,vehicle_starting
27,1,24.785714285714285,46.0,588,vehicle_starting
35,1,138.36111111111111,124.52777777777776,883,vehicle_starting
80,1,121.58024691358024,106.0,2218,vehicle_starting
59,1,135.48333333333332,132.96666666666667,1441,vehicle_starting
641,1,29.2803738317757,62.11214953271028,15054,activity_walking
1035,1,20.37451737451737,34.56467181467181,22552,activity_walking
1789,1,21.18212290502793,48.28659217877095,42809,activity_walking
222,1,20.7085201793722,37.035874439461885,5567,activity_walking
645,1,29.178018575851397,59.575851393188856,14283,activity_walking
498,1,20.304609218436877,36.48496993987976,11474,activity_walking
560,1,19.82174688057041,35.61675579322638,14346,activity_walking
1619,1,21.49506172839506,50.84320987654321,38902,activity_walking
298,1,16.65886287625418,34.247491638795985,7056,activity_walking
1533,1,23.75684485006519,52.9361147327249,35565,activity_walking
86,1,18.89655172413793,59.85057471264368,2401,activity_walking
1459,1,24.76986301369863,50.3486301369863,34955,activity_walking
1363,1,23.015395894428156,50.54692082111437,37193,activity_walking
853,1,14.06440281030445,25.77868852459016,18346,activity_walking
162,1,10.760736196319018,22.552147239263803,4053,activity_walking
1071,1,28.20242537313433,61.43563432835821,26773,activity_walking
1536,1,23.7234873129473,52.85816525699414,40814,activity_walking
138,1,10.87769784172662,22.8705035971223,3324,activity_walking
292,1,23.27645051194539,40.406143344709896,7545,activity_walking
233,1,19.32051282051282,33.44017094017094,5639,activity_walking
61,1,21.0,50.0,1663,activity_walking
99,1,21.94,47.0,2903,activity_walking
101,1,23.08823529411765,48.51960784313726,2506,activity_walking
230,1,26.11255411255411,49.98268398268398,5609,activity_walking
580,1,18.729776247848537,38.01893287435456,13606,activity_walking
65,1,19.803030303030305,46.0,1702,activity_walking
657,1,19.01975683890577,38.753799392097264,18315,activity_walking
62,1,68.95238095238095,48.285714285714285,1432,vehicle_turning_left
68,1,114.34782608695652,62.56521739130435,1603,vehicle_turning_left
135,1,76.84558823529412,55.6985294117647,3387,vehicle_turning_left
160,1,33.79503105590062,74.5031055900621,3690,specialized_miscellaneous
1223,1,17.274509803921568,60.22712418300654,31117,activity_standing
651,1,11.0,23.0,15156,activity_standing
92,1,14.35483870967742,10.989247311827956,2397,activity_standing
24,1,15.2,11.0,646,activity_standing
304,1,16.0,11.0,7859,activity_standing
37,1,16.0,11.0,959,activity_standing
20,1,16.0,33.61904761904762,441,activity_standing
340,1,19.04985337243402,37.91788856304985,7374,activity_standing
177,1,19.84831460674157,46.0,4410,activity_standing
592,1,19.78920741989882,46.16694772344014,15894,activity_standing
267,1,14.343283582089551,20.246268656716417,6856,activity_standing
51,1,17.0,16.807692307692307,1349,activity_standing
119,1,14.241666666666667,56.79166666666666,3347,activity_standing
749,1,20.497333333333334,50.537333333333336,19410,activity_standing
269,1,24.607407407407408,48.84444444444444,7206,activity_standing
32,1,23.484848484848484,46.21212121212121,930,activity_standing
549,1,22.758181818181814,46.01090909090909,14197,activity_standing
30,1,17.483870967741936,42.096774193548384,793,activity_standing
77,1,14.346153846153848,63.0,1975,activity_standing
100,1,16.633663366336634,62.257425742574256,2948,activity_standing
42,1,14.83720930232558,58.0,1230,activity_standing
162,1,13.153374233128837,8.49079754601227,3821,activity_standing
89,1,13.0,15.0,2146,activity_standing
12,1,14.384615384615383,9.0,294,activity_standing
220,1,12.076923076923077,13.013574660633484,5510,activity_standing
297,1,15.211409395973154,60.97986577181208,6661,activity_standing
9770,1,17.01760311124757,34.733087708525225,229292,activity_standing
23,1,19.291666666666668,41.625,573,activity_standing
160,1,9.509316770186336,46.95652173913044,4163,activity_standing
304,1,12.773770491803278,12.59672131147541,7399,activity_standing
88,1,15.898876404494382,56.39325842696629,2378,activity_standing
11,1,20.666666666666668,42.91666666666666,283,activity_gesturing
56,1,19.05263157894737,46.0,1414,activity_gesturing
32,1,25.63636363636364,46.57575757575758,885,activity_gesturing
18,1,27.36842105263158,49.47368421052632,489,activity_gesturing
49,1,119.56,108.42,1221,vehicle_stopping
23,1,27.83333333333333,46.208333333333336,521,vehicle_stopping
82,1,75.50602409638554,41.506024096385545,1974,vehicle_stopping
21,1,109.5,94.95454545454544,606,vehicle_stopping
72,1,120.89041095890413,118.4109589041096,1676,vehicle_stopping
75,1,70.17105263157895,53.8421052631579,1931,vehicle_stopping
32,1,104.27272727272728,75.54545454545455,692,vehicle_stopping
73,1,99.93243243243244,88.22972972972973,1884,vehicle_stopping
108,1,135.47706422018348,130.60550458715596,2701,vehicle_stopping
77,1,94.02564102564102,83.15384615384616,1786,vehicle_stopping
32,1,100.54545454545456,77.60606060606061,822,vehicle_stopping
81,1,39.36585365853659,80.15853658536585,1873,specialized_talking_phone
9,1,37.9,70.5,257,activity_carrying
54,1,30.6,34.83636363636364,1387,activity_carrying
1591,1,21.42211055276382,51.28894472361809,38280,activity_carrying
41,1,14.976190476190476,58.0,1202,activity_carrying
1404,1,24.88540925266904,51.45266903914591,33696,activity_carrying
820,1,20.599269183922047,45.96833130328867,22195,activity_carrying
358,1,29.027855153203344,67.06963788300835,10073,activity_carrying
645,1,29.178018575851397,59.575851393188856,14283,activity_carrying
1754,1,21.185754985754983,48.88945868945869,42060,activity_carrying
22,1,15.043478260869565,57.47826086956522,657,activity_carrying
199,1,39.595,65.215,4575,activity_carrying
24,1,21.32,57.72,687,activity_carrying
69,1,14.785714285714286,52.0,1857,activity_carrying
26,1,9.592592592592592,41.5925925925926,698,activity_carrying
62,1,16.650793650793652,62.0,1851,activity_carrying
300,1,23.794019933554814,51.38870431893688,7134,activity_carrying
118,1,115.21008403361344,79.32773109243698,2943,vehicle_turning_right
74,1,123.48,62.78666666666667,1584,vehicle_turning_right
144,1,121.50344827586208,86.37241379310345,3334,vehicle_turning_right
36,1,14.81081081081081,33.432432432432435,882,activity_sitting
214,1,16.632558139534883,22.586046511627902,6041,activity_sitting
12,1,15.692307692307692,24.692307692307693,329,activity_sitting
35,1,15.5,22.916666666666668,921,activity_sitting
125,1,16.0,27.00793650793651,2645,activity_sitting
76,1,42.03896103896104,18.0,1981,vehicle_moving
377,1,36.55026455026455,40.80952380952381,8884,vehicle_moving
330,1,92.55287009063444,75.74320241691844,8365,vehicle_moving
219,1,93.65454545454546,62.64090909090909,4645,vehicle_moving
68,1,114.34782608695652,62.56521739130435,1603,vehicle_moving
159,1,88.075,66.80625,3915,vehicle_moving
159,1,96.625,60.30625,3363,vehicle_moving
279,1,101.53214285714286,82.46428571428571,7772,vehicle_moving
78,1,168.31645569620252,83.64556962025317,1865,vehicle_moving
139,1,95.92857142857144,69.62857142857143,3262,vehicle_moving
465,1,138.09656652360516,89.99141630901288,10783,vehicle_moving
153,1,96.23376623376625,71.4090909090909,3734,vehicle_moving
143,1,84.23611111111111,57.04861111111112,3604,vehicle_moving
245,1,127.02845528455283,85.869918699187,4971,vehicle_moving
76,1,41.76623376623377,18.0,1898,vehicle_moving
255,1,60.671875,31.69140625,5691,vehicle_moving
136,1,93.34306569343066,62.78832116788321,3083,vehicle_moving
342,1,25.017492711370263,35.99708454810496,8136,vehicle_moving
63,1,48.171875,47.890625,1515,vehicle_moving
338,1,27.99115044247788,35.29203539823009,9128,vehicle_moving
170,1,93.76608187134502,66.43859649122807,4374,vehicle_moving
375,1,112.82180851063828,101.12765957446808,8920,vehicle_moving
376,1,104.20159151193634,63.294429708222815,9309,vehicle_moving
189,1,160.33684210526314,106.44736842105264,4204,vehicle_moving
168,1,85.61538461538461,61.19526627218935,3916,vehicle_moving
258,1,89.82239382239382,65.31274131274131,6711,vehicle_moving
161,1,75.03086419753086,60.51851851851852,3545,vehicle_moving
157,1,91.45569620253164,63.107594936708864,4497,vehicle_moving
426,1,122.1007025761124,106.92505854800936,10561,vehicle_moving
319,1,18.171875,15.0,9083,vehicle_moving
120,1,92.33884297520662,62.570247933884296,2944,vehicle_moving
547,1,107.9507299270073,61.93065693430657,12493,vehicle_moving
319,1,113.1375,89.2,7932,vehicle_moving
79,1,24.5,46.1,1718,vehicle_moving
418,2,17.42124105011933,35.16945107398568,13253,Talking
299,2,15.305,34.843333333333334,8576,Talking
611,2,18.49673202614379,27.05555555555556,17765,Talking
55,3,17.654761904761905,31.107142857142858,1624,Talking
1467,3,17.736148955495004,30.893505903723888,43571,Talking
247,2,17.421370967741936,34.67338709677419,7968,Talking
89,2,17.116666666666667,35.827777777777776,2635,Talking
122,2,18.09349593495935,39.609756097560975,3087,Talking
59,2,19.375,40.325,1508,Talking
79,2,17.09375,34.9875,2560,Person_Person_Interaction
150,2,52.17549668874173,72.01324503311258,3785,Interacts
224,2,54.24444444444445,67.96,5808,Interacts
190,2,52.63612565445026,69.12565445026178,4884,Interacts
206,2,54.76086956521739,71.96376811594203,6160,Interacts
1196,2,15.619883040935672,35.99248120300752,34750,Interacts
739,2,41.09864864864865,27.468243243243244,18673,Interacts
15,2,54.90625,71.96875,491,Interacts
23,2,54.60416666666666,72.02083333333333,720,Interacts
160,2,40.48757763975155,32.41614906832298,4347,Interacts
94,2,43.91578947368421,36.078947368421055,2864,Interacts
387,2,43.472938144329895,35.56701030927835,12059,Interacts
32,2,47.66666666666666,29.0,851,Interacts
709,2,24.688028169014085,38.23098591549296,22288,Riding
163,2,46.72560975609756,25.057926829268293,4264,Unloading
47,2,47.78125,27.416666666666668,1159,Unloading
377,2,32.292328042328045,54.94708994708995,11861,Push
190,2,52.85632183908046,35.69252873563219,4884,Exiting
136,2,112.05696202531644,50.44303797468354,3982,Exiting
160,2,105.2704081632653,48.22959183673469,5080,Exiting
159,2,79.78909090909092,38.53454545454545,4798,Entering
142,2,53.38582677165354,33.724409448818896,3684,Opening
48,2,71.5,35.51020408163265,1470,Opening
29,2,41.15,35.0,870,Opening
29,2,42.48333333333333,40.21666666666667,810,Opening
123,2,47.774193548387096,29.94758064516129,3083,Opening
23,2,47.895833333333336,27.95833333333333,600,Opening
43,2,44.51136363636363,30.420454545454547,1111,Closing
30,2,49.354838709677416,31.79032258064516,775,Closing
64,2,50.14615384615384,43.86923076923077,1634,Closing
35,2,73.83333333333333,36.958333333333336,1044,Closing
49,2,44.74,47.79,1500,Closing
27,2,41.58928571428572,36.625,840,Closing
20,2,71.35714285714286,36.71428571428572,672,Closing
33,2,48.01470588235294,28.926470588235293,816,Closing
596,1,15.02177554438861,15.4321608040201,15007,activity_standing
129,1,17.66923076923077,39.98461538461538,3315,activity_standing
795,1,18.022613065326635,29.05778894472362,23086,activity_standing
1941,1,16.268280123583935,29.18898043254377,57649,activity_standing
144,1,15.586206896551724,32.59310344827586,4729,activity_standing
872,1,15.487972508591064,33.89461626575029,25883,activity_standing
324,1,18.71076923076923,33.95384615384615,9778,activity_standing
184,1,14.11891891891892,22.627027027027022,5417,activity_standing
937,1,17.010660980810236,22.91257995735608,27812,activity_standing
577,1,22.735294117647054,45.94117647058823,18115,activity_standing
1063,1,16.075187969924812,16.772556390977442,26908,activity_standing
2460,1,19.009345794392523,25.37301909792767,72485,activity_standing
430,1,13.610208816705336,55.48027842227378,12895,activity_standing
150,1,9.33774834437086,57.01324503311258,3785,activity_standing
224,1,13.488888888888887,48.92,5808,activity_standing
42,1,15.55813953488372,14.72093023255814,1376,activity_standing
53,1,6.75925925925926,59.05555555555556,1728,activity_standing
238,1,16.171548117154813,42.99163179916318,6077,activity_standing
3972,1,17.80417820286937,37.47269066196829,117803,activity_standing
